EPOCH	LOSS	EER	AUC	S_FAC	D_FAC
0001	0.8901	0.41	0.63
0002	0.8581	0.39	0.66
0003	0.8265	0.37	0.68
0004	0.7959	0.35	0.70
0005	0.7642	0.34	0.72
0006	0.7379	0.32	0.74
0007	0.7078	0.30	0.77
0008	0.6753	0.27	0.80
0009	0.6467	0.25	0.82
0010	0.6235	0.21	0.85
0011	0.6043	0.19	0.86
0012	0.5949	0.18	0.86
0013	0.5895	0.18	0.87
0014	0.5876	0.17	0.87
0015	0.5817	0.17	0.87
0016	0.5803	0.17	0.87
0017	0.5791	0.17	0.87
0018	0.5873	0.17	0.86
0019	0.5837	0.17	0.86
0020	0.5869	0.17	0.86
0021	0.5845	0.16	0.86
0022	0.5873	0.16	0.85
0023	0.5881	0.16	0.85
0024	0.5923	0.16	0.85
0025	0.6010	0.16	0.84
0026	0.6002	0.16	0.84
0027	0.5965	0.16	0.85
0028	0.5979	0.16	0.84
0029	0.6029	0.16	0.84
0030	0.6110	0.16	0.84
0031	0.6056	0.16	0.84
0032	0.6080	0.16	0.83
0033	0.5994	0.16	0.84
0034	0.6044	0.16	0.84
0035	0.6089	0.16	0.84
0036	0.6025	0.16	0.84
0037	0.6084	0.16	0.84
0038	0.6147	0.16	0.84
0039	0.6182	0.16	0.83
0040	0.6176	0.16	0.83
0041	0.6085	0.16	0.83
0042	0.6208	0.16	0.84
0043	0.6158	0.16	0.83
0044	0.6167	0.16	0.83
0045	0.6149	0.16	0.83
0046	0.6269	0.16	0.83
0047	0.6263	0.16	0.83
0048	0.6362	0.16	0.83
0049	0.6341	0.16	0.83
0050	0.6259	0.16	0.83
0051	0.6357	0.16	0.83
0052	0.6304	0.16	0.83
0053	0.6235	0.16	0.83
0054	0.6224	0.16	0.83
0055	0.6169	0.16	0.83
0056	0.6083	0.16	0.84
0057	0.6046	0.16	0.84
0058	0.6322	0.16	0.83
0059	0.6290	0.16	0.82
0060	0.6212	0.16	0.82
0061	0.6403	0.16	0.82
0062	0.6437	0.16	0.82
0063	0.6270	0.16	0.82
0064	0.6609	0.16	0.82
0065	0.6439	0.15	0.82
0066	0.6337	0.16	0.82
0067	0.6284	0.16	0.82
0068	0.6239	0.16	0.82
0069	0.6277	0.16	0.83
0070	0.6255	0.15	0.83
0071	0.6241	0.15	0.82
0072	0.6224	0.15	0.82
0073	0.6234	0.16	0.82
0074	0.6410	0.16	0.81
0075	0.6360	0.16	0.81
0076	0.6327	0.16	0.81
0077	0.6411	0.16	0.81
0078	0.6319	0.16	0.81
0079	0.6309	0.16	0.81
0080	0.6207	0.16	0.82
0081	0.6127	0.16	0.82
0082	0.6063	0.16	0.84
0083	0.5946	0.16	0.85
0084	0.6074	0.16	0.83
0085	0.6043	0.16	0.84
0086	0.5933	0.16	0.85
0087	0.5801	0.15	0.85
0088	0.5833	0.15	0.85
0089	0.5925	0.15	0.84
0090	0.6014	0.15	0.84
0091	0.5983	0.15	0.84
0092	0.5791	0.15	0.85
0093	0.5880	0.15	0.84
0094	0.5799	0.15	0.84
0095	0.5994	0.16	0.84
0096	0.5961	0.16	0.84
0097	0.5960	0.16	0.85
0098	0.5901	0.16	0.85
0099	0.5977	0.16	0.85
0100	0.5857	0.16	0.85
0101	0.5823	0.16	0.85
0102	0.5755	0.16	0.86
0103	0.5752	0.15	0.84
0104	0.5717	0.15	0.84
0105	0.5757	0.15	0.84
0106	0.5728	0.15	0.85
0107	0.5676	0.15	0.86
0108	0.5611	0.15	0.86
0109	0.5682	0.15	0.87
0110	0.5691	0.15	0.87
0111	0.5590	0.16	0.89
0112	0.5447	0.16	0.91
0113	0.5369	0.15	0.90
0114	0.5373	0.16	0.91
0115	0.5311	0.15	0.91
0116	0.5312	0.16	0.89
0117	0.5461	0.16	0.88
0118	0.5419	0.15	0.88
0119	0.5407	0.15	0.88
0120	0.5377	0.15	0.89
0121	0.5441	0.15	0.88
0122	0.5381	0.15	0.88
0123	0.5361	0.15	0.88
0124	0.5507	0.15	0.87
0125	0.5456	0.15	0.87
0126	0.5431	0.15	0.87
0127	0.5476	0.15	0.88
0128	0.5441	0.15	0.89
0129	0.5350	0.15	0.89
0130	0.5298	0.15	0.89
0131	0.5332	0.15	0.88
0132	0.5450	0.15	0.89
0133	0.5367	0.15	0.89
0134	0.5262	0.15	0.88
0135	0.5308	0.15	0.89
0136	0.5341	0.15	0.88
0137	0.5327	0.15	0.89
0138	0.5283	0.15	0.89
0139	0.5293	0.15	0.89
0140	0.5250	0.15	0.90
0141	0.5221	0.15	0.91
0142	0.5174	0.15	0.92
0143	0.5194	0.15	0.90
0144	0.5127	0.15	0.90
0145	0.5163	0.15	0.90
0146	0.5194	0.15	0.90
0147	0.5104	0.15	0.92
0148	0.5154	0.15	0.92
0149	0.5092	0.15	0.92
0150	0.5125	0.15	0.92
0151	0.5123	0.15	0.92
0152	0.5086	0.15	0.92
0153	0.5080	0.15	0.93
0154	0.5056	0.15	0.93
0155	0.5064	0.15	0.93
0156	0.5071	0.15	0.93
0157	0.5038	0.15	0.93
0158	0.5087	0.15	0.92
0159	0.5116	0.15	0.93
0160	0.5086	0.15	0.93
0161	0.5040	0.15	0.93
0162	0.5067	0.15	0.94
0163	0.5046	0.14	0.94
0164	0.5022	0.15	0.94
0165	0.5083	0.14	0.94
0166	0.5113	0.15	0.94
0167	0.5094	0.15	0.94
0168	0.5088	0.14	0.94
0169	0.5002	0.14	0.94
0170	0.5057	0.15	0.94
0171	0.5004	0.14	0.94
0172	0.5028	0.14	0.94
0173	0.5004	0.14	0.95
0174	0.5021	0.14	0.94
0175	0.5034	0.14	0.95
0176	0.5047	0.14	0.95
0177	0.5036	0.14	0.95
0178	0.5102	0.14	0.93
0179	0.5164	0.15	0.93
0180	0.5158	0.14	0.93
0181	0.5058	0.14	0.95
0182	0.5029	0.14	0.95
0183	0.4990	0.14	0.95
0184	0.4974	0.14	0.95
0185	0.4946	0.14	0.95
0186	0.4981	0.14	0.95
0187	0.4989	0.14	0.95
0188	0.4992	0.14	0.95
0189	0.5000	0.14	0.95
0190	0.4988	0.14	0.95
0191	0.4961	0.14	0.95
0192	0.5016	0.14	0.95
0193	0.4973	0.14	0.95
0194	0.4991	0.14	0.95
0195	0.4932	0.14	0.95
0196	0.4994	0.14	0.95
0197	0.4952	0.14	0.95
0198	0.4986	0.14	0.95
0199	0.4989	0.14	0.95
0200	0.4940	0.14	0.95
0201	0.5002	0.14	0.95
0202	0.4974	0.14	0.95
0203	0.4953	0.14	0.95
0204	0.4975	0.14	0.95
0205	0.4979	0.14	0.95
0206	0.5033	0.14	0.95
0207	0.5005	0.14	0.95
0208	0.4966	0.14	0.95
0209	0.5028	0.14	0.95
0210	0.5020	0.14	0.95
0211	0.5010	0.14	0.95
0212	0.4991	0.14	0.95
0213	0.4991	0.14	0.95
0214	0.4969	0.14	0.95
0215	0.5026	0.14	0.95
0216	0.4937	0.14	0.95
0217	0.4984	0.14	0.95
0218	0.4995	0.14	0.95
0219	0.5001	0.14	0.95
0220	0.5000	0.14	0.95
0221	0.4977	0.14	0.95
0222	0.4996	0.14	0.95
0223	0.5011	0.14	0.95
0224	0.4966	0.14	0.95
0225	0.4966	0.14	0.95
0226	0.4944	0.14	0.95
0227	0.4976	0.14	0.95
0228	0.4959	0.14	0.95
0229	0.4947	0.14	0.95
0230	0.5005	0.14	0.95
0231	0.4970	0.14	0.95
0232	0.4930	0.14	0.95
0233	0.5004	0.14	0.95
0234	0.5051	0.14	0.95
0235	0.4986	0.14	0.95
0236	0.4999	0.14	0.95
0237	0.4995	0.14	0.95
0238	0.4996	0.14	0.95
0239	0.4986	0.14	0.95
0240	0.4990	0.14	0.96
0241	0.5001	0.14	0.95
0242	0.4972	0.14	0.95
0243	0.4976	0.14	0.96
0244	0.5008	0.14	0.95
0245	0.5003	0.14	0.95
0246	0.5008	0.14	0.95
0247	0.5012	0.14	0.95
0248	0.4964	0.14	0.95
0249	0.4965	0.14	0.95
0250	0.5001	0.14	0.96
0251	0.4982	0.14	0.95
0252	0.4989	0.14	0.95
0253	0.5006	0.14	0.96
0254	0.4952	0.14	0.96
0255	0.5006	0.14	0.96
0256	0.5023	0.14	0.95
0257	0.5087	0.14	0.95
0258	0.5048	0.14	0.95
0259	0.5013	0.14	0.96
0260	0.5010	0.14	0.96
0261	0.4968	0.14	0.96
0262	0.4979	0.14	0.96
0263	0.5019	0.14	0.95
0264	0.5003	0.14	0.96
0265	0.4986	0.14	0.96
0266	0.5071	0.14	0.95
0267	0.5040	0.14	0.96
0268	0.5004	0.14	0.96
0269	0.4994	0.14	0.95
0270	0.4988	0.14	0.95
0271	0.5003	0.14	0.96
0272	0.5020	0.14	0.96
0273	0.5061	0.14	0.96
0274	0.5040	0.14	0.95
0275	0.5049	0.15	0.95
0276	0.5058	0.14	0.95
0277	0.5003	0.14	0.95
0278	0.4964	0.14	0.95
0279	0.4992	0.14	0.95
0280	0.5011	0.14	0.95
0281	0.5045	0.14	0.95
0282	0.5088	0.14	0.95
0283	0.5013	0.14	0.95
0284	0.5103	0.14	0.95
0285	0.5028	0.14	0.95
0286	0.5035	0.14	0.95
0287	0.5045	0.14	0.95
0288	0.5022	0.14	0.95
0289	0.5061	0.14	0.95
0290	0.4995	0.14	0.95
0291	0.4969	0.14	0.96
0292	0.5024	0.14	0.95
0293	0.5009	0.14	0.95
0294	0.5031	0.14	0.95
0295	0.5014	0.14	0.95
0296	0.5054	0.14	0.95
0297	0.5084	0.14	0.95
0298	0.4989	0.14	0.95
0299	0.4973	0.14	0.96
0300	0.4986	0.14	0.96
0301	0.5002	0.14	0.95
0302	0.5016	0.14	0.96
0303	0.4990	0.14	0.95
0304	0.4975	0.14	0.95
0305	0.4983	0.14	0.96
0306	0.4984	0.14	0.96
0307	0.5037	0.14	0.95
0308	0.5011	0.14	0.96
0309	0.4995	0.14	0.96
0310	0.4995	0.14	0.96
0311	0.4998	0.14	0.96
0312	0.5005	0.14	0.95
0313	0.5007	0.14	0.96
0314	0.4971	0.14	0.96
0315	0.4969	0.14	0.96
0316	0.4997	0.14	0.96
0317	0.5017	0.14	0.96
0318	0.5005	0.14	0.96
0319	0.5002	0.14	0.96
0320	0.4998	0.14	0.96
0321	0.5004	0.14	0.95
0322	0.5000	0.14	0.96
0323	0.5031	0.14	0.95
0324	0.5098	0.14	0.95
0325	0.5029	0.14	0.96
0326	0.5049	0.14	0.95
0327	0.5027	0.14	0.95
0328	0.5039	0.14	0.95
0329	0.5032	0.14	0.95
0330	0.5076	0.14	0.95
0331	0.5039	0.14	0.95
0332	0.5031	0.14	0.95
0333	0.5054	0.14	0.96
0334	0.5006	0.14	0.95
0335	0.5035	0.14	0.96
0336	0.5080	0.14	0.95
0337	0.5146	0.14	0.95
0338	0.5128	0.14	0.95
0339	0.5077	0.14	0.96
0340	0.5022	0.14	0.95
0341	0.4984	0.14	0.96
0342	0.4985	0.14	0.96
0343	0.4999	0.14	0.96
0344	0.5019	0.14	0.96
0345	0.5008	0.14	0.95
0346	0.5055	0.14	0.96
0347	0.5041	0.14	0.96
0348	0.4961	0.14	0.95
0349	0.5045	0.14	0.96
0350	0.5049	0.14	0.95
0351	0.4981	0.14	0.96
0352	0.5047	0.14	0.95
0353	0.5041	0.14	0.95
0354	0.5023	0.14	0.96
0355	0.4972	0.14	0.96
0356	0.4886	0.14	0.96
0357	0.4951	0.14	0.96
0358	0.5012	0.14	0.95
0359	0.5000	0.14	0.96
0360	0.4979	0.14	0.96
0361	0.5024	0.14	0.96
0362	0.4937	0.14	0.95
0363	0.5039	0.14	0.96
0364	0.5024	0.14	0.96
0365	0.5035	0.14	0.96
0366	0.5005	0.14	0.95
0367	0.5029	0.14	0.96
0368	0.4975	0.14	0.96
0369	0.4976	0.14	0.96
0370	0.4951	0.14	0.96
0371	0.5005	0.14	0.96
0372	0.5014	0.14	0.95
0373	0.5005	0.14	0.96
0374	0.5026	0.14	0.96
0375	0.5049	0.14	0.96
0376	0.5063	0.14	0.95
0377	0.4975	0.14	0.95
0378	0.4989	0.14	0.96
0379	0.4985	0.14	0.96
0380	0.5007	0.14	0.96
0381	0.5036	0.14	0.96
0382	0.5075	0.14	0.95
0383	0.5099	0.14	0.95
0384	0.5109	0.14	0.95
0385	0.5057	0.14	0.95
0386	0.4997	0.14	0.95
0387	0.4980	0.14	0.96
0388	0.4971	0.14	0.95
0389	0.5029	0.14	0.96
0390	0.4948	0.14	0.96
0391	0.4976	0.14	0.96
0392	0.5024	0.14	0.96
0393	0.5030	0.14	0.96
0394	0.5061	0.14	0.96
0395	0.5047	0.14	0.96
0396	0.5054	0.14	0.95
0397	0.5077	0.14	0.95
0398	0.5017	0.14	0.96
0399	0.5054	0.14	0.95
0400	0.5111	0.14	0.95
0401	0.5073	0.14	0.95
0402	0.5013	0.14	0.96
0403	0.5001	0.14	0.95
0404	0.5069	0.14	0.95
0405	0.5043	0.14	0.96
0406	0.5040	0.14	0.96
0407	0.5074	0.14	0.96
0408	0.5036	0.14	0.96
0409	0.4971	0.14	0.96
0410	0.5012	0.14	0.96
0411	0.4970	0.14	0.96
0412	0.5030	0.14	0.95
0413	0.5031	0.14	0.95
0414	0.5016	0.14	0.96
0415	0.5025	0.14	0.96
0416	0.5092	0.14	0.95
0417	0.5137	0.14	0.95
0418	0.5060	0.14	0.95
0419	0.5089	0.14	0.96
0420	0.5089	0.14	0.96
0421	0.5104	0.14	0.96
0422	0.5022	0.14	0.96
0423	0.5025	0.14	0.96
0424	0.5098	0.14	0.96
0425	0.5114	0.14	0.96
0426	0.5168	0.14	0.95
0427	0.5058	0.14	0.96
0428	0.5042	0.14	0.96
0429	0.5057	0.14	0.95
0430	0.5193	0.14	0.95
0431	0.5124	0.14	0.95
0432	0.5085	0.14	0.95
0433	0.5126	0.14	0.93
0434	0.5043	0.14	0.94
0435	0.5097	0.14	0.93
0436	0.5062	0.14	0.95
0437	0.5004	0.14	0.95
0438	0.4928	0.14	0.96
0439	0.5003	0.14	0.94
0440	0.4979	0.14	0.96
0441	0.5049	0.14	0.96
0442	0.5025	0.14	0.96
0443	0.5004	0.14	0.96
0444	0.5011	0.14	0.96
0445	0.5047	0.14	0.96
0446	0.5008	0.14	0.96
0447	0.5058	0.14	0.96
0448	0.5038	0.14	0.96
0449	0.5045	0.14	0.95
0450	0.5131	0.14	0.96
0451	0.5042	0.14	0.95
0452	0.4995	0.14	0.96
0453	0.5079	0.14	0.96
0454	0.5064	0.14	0.94
0455	0.5118	0.14	0.96
0456	0.5105	0.14	0.95
0457	0.5084	0.14	0.95
0458	0.5064	0.14	0.95
0459	0.5030	0.14	0.96
0460	0.5033	0.14	0.95
0461	0.4991	0.14	0.96
0462	0.4995	0.14	0.96
0463	0.5012	0.14	0.96
0464	0.4968	0.14	0.96
0465	0.5038	0.14	0.96
0466	0.5005	0.14	0.96
0467	0.5026	0.14	0.96
0468	0.5034	0.14	0.96
0469	0.4984	0.14	0.96
0470	0.5008	0.14	0.96
0471	0.5005	0.14	0.95
0472	0.5029	0.14	0.96
0473	0.4963	0.14	0.96
0474	0.5013	0.14	0.96
0475	0.5003	0.14	0.96
0476	0.5041	0.14	0.96
