EPOCH	LOSS	EER	AUC	S_FAC	D_FAC
0001	0.8561	0.39	0.65
0002	0.7842	0.37	0.68
0003	0.7167	0.34	0.72
0004	0.6687	0.27	0.79
0005	0.6383	0.23	0.84
0006	0.6234	0.20	0.86
0007	0.6131	0.18	0.87
0008	0.6008	0.19	0.87
0009	0.5920	0.18	0.88
0010	0.6181	0.21	0.85
0011	0.5972	0.18	0.88
0012	0.5791	0.18	0.89
0013	0.5844	0.17	0.89
0014	0.5654	0.17	0.89
0015	0.5554	0.17	0.89
0016	0.5469	0.16	0.89
0017	0.5420	0.16	0.89
0018	0.5696	0.21	0.87
0019	0.5654	0.18	0.88
0020	0.5450	0.17	0.89
0021	0.5373	0.17	0.89
0022	0.5277	0.17	0.89
0023	0.5305	0.17	0.89
0024	0.5328	0.17	0.90
0025	0.5179	0.16	0.90
0026	0.5309	0.17	0.90
0027	0.5174	0.16	0.90
0028	0.5153	0.16	0.90
0029	0.5115	0.16	0.91
0030	0.5100	0.17	0.90
0031	0.5198	0.16	0.90
0032	0.5070	0.16	0.91
0033	0.5228	0.16	0.90
0034	0.5090	0.16	0.91
0035	0.5097	0.16	0.90
0036	0.5093	0.17	0.90
0037	0.5103	0.17	0.90
0038	0.5107	0.16	0.90
0039	0.5249	0.17	0.90
0040	0.5133	0.16	0.90
0041	0.5062	0.16	0.90
0042	0.5069	0.17	0.90
0043	0.5085	0.17	0.90
0044	0.5199	0.16	0.90
0045	0.5099	0.17	0.90
0046	0.5153	0.17	0.89
0047	0.5087	0.16	0.90
0048	0.5055	0.16	0.90
0049	0.5038	0.16	0.90
0050	0.5041	0.16	0.90
0051	0.5060	0.17	0.90
0052	0.5070	0.16	0.90
0053	0.5027	0.16	0.91
0054	0.5015	0.16	0.91
0055	0.4998	0.16	0.91
0056	0.5050	0.16	0.91
0057	0.5027	0.16	0.90
0058	0.5168	0.17	0.90
0059	0.5032	0.16	0.91
0060	0.4965	0.16	0.91
0061	0.4977	0.16	0.91
0062	0.5019	0.16	0.91
0063	0.4982	0.16	0.91
0064	0.4971	0.16	0.91
0065	0.5004	0.16	0.91
0066	0.4971	0.15	0.92
0067	0.4986	0.16	0.92
0068	0.5014	0.16	0.91
0069	0.4966	0.16	0.91
0070	0.4953	0.16	0.91
0071	0.4959	0.16	0.92
0072	0.4963	0.15	0.92
0073	0.4959	0.16	0.92
0074	0.4975	0.23	0.86
0075	0.4996	0.16	0.92
0076	0.5007	0.15	0.92
0077	0.4964	0.16	0.92
0078	0.4962	0.15	0.91
0079	0.4990	0.15	0.90
0080	0.5001	0.15	0.92
0081	0.4995	0.15	0.93
0082	0.4953	0.15	0.92
0083	0.4941	0.15	0.93
0084	0.4941	0.15	0.93
0085	0.4955	0.15	0.93
0086	0.4972	0.15	0.93
0087	0.4976	0.15	0.93
0088	0.4955	0.15	0.94
0089	0.5090	0.15	0.93
0090	0.4952	0.15	0.94
0091	0.4947	0.15	0.94
0092	0.4983	0.15	0.94
0093	0.4899	0.14	0.94
0094	0.4936	0.14	0.94
0095	0.4906	0.14	0.94
0096	0.4925	0.14	0.94
0097	0.4959	0.14	0.94
0098	0.4972	0.14	0.94
0099	0.4977	0.14	0.94
0100	0.4959	0.14	0.94
0101	0.4987	0.15	0.94
0102	0.4955	0.15	0.94
0103	0.4999	0.14	0.94
0104	0.4892	0.14	0.95
0105	0.4904	0.15	0.93
0106	0.4951	0.14	0.94
0107	0.4925	0.14	0.95
0108	0.4911	0.14	0.94
0109	0.4923	0.14	0.95
0110	0.4907	0.14	0.95
0111	0.4944	0.14	0.95
0112	0.4914	0.14	0.95
0113	0.4932	0.14	0.95
0114	0.4908	0.14	0.95
0115	0.4947	0.14	0.95
0116	0.4923	0.14	0.95
0117	0.4911	0.14	0.95
0118	0.4895	0.14	0.95
0119	0.4946	0.14	0.95
0120	0.4931	0.14	0.95
0121	0.4957	0.14	0.95
0122	0.4899	0.14	0.95
0123	0.4916	0.14	0.95
0124	0.4952	0.14	0.95
0125	0.4948	0.14	0.95
0126	0.4934	0.14	0.95
0127	0.4912	0.14	0.95
0128	0.4918	0.14	0.95
0129	0.4897	0.14	0.95
0130	0.4953	0.14	0.95
0131	0.4890	0.14	0.95
0132	0.4902	0.14	0.95
0133	0.4884	0.14	0.95
0134	0.4928	0.14	0.95
0135	0.4904	0.14	0.95
0136	0.4975	0.14	0.95
0137	0.4898	0.14	0.95
0138	0.4905	0.14	0.94
0139	0.4930	0.14	0.95
0140	0.4913	0.14	0.95
0141	0.4903	0.14	0.95
0142	0.4902	0.14	0.95
0143	0.4925	0.14	0.95
0144	0.4948	0.14	0.95
0145	0.4910	0.14	0.95
0146	0.4990	0.15	0.93
0147	0.4988	0.14	0.94
0148	0.4907	0.14	0.95
0149	0.4888	0.14	0.95
0150	0.4889	0.14	0.95
0151	0.4890	0.14	0.95
0152	0.4910	0.14	0.94
0153	0.4949	0.14	0.94
0154	0.4925	0.14	0.95
0155	0.4890	0.14	0.95
0156	0.4923	0.15	0.93
0157	0.4907	0.14	0.95
0158	0.4882	0.14	0.95
0159	0.4869	0.14	0.95
0160	0.4899	0.14	0.95
0161	0.4897	0.14	0.95
0162	0.4853	0.14	0.95
0163	0.4875	0.14	0.95
0164	0.4880	0.15	0.93
0165	0.4896	0.14	0.95
0166	0.4871	0.14	0.95
0167	0.4871	0.14	0.95
0168	0.4972	0.14	0.95
0169	0.4899	0.14	0.95
0170	0.4905	0.14	0.95
0171	0.4911	0.14	0.95
0172	0.4899	0.14	0.95
0173	0.4900	0.14	0.95
0174	0.4912	0.14	0.94
0175	0.4905	0.14	0.95
0176	0.4882	0.14	0.95
0177	0.4879	0.14	0.95
0178	0.4879	0.14	0.95
0179	0.4887	0.14	0.95
0180	0.4905	0.14	0.95
0181	0.4883	0.14	0.95
0182	0.4891	0.14	0.95
0183	0.4916	0.14	0.95
0184	0.4914	0.14	0.95
0185	0.4958	0.14	0.95
0186	0.4870	0.14	0.95
0187	0.4888	0.14	0.95
0188	0.4925	0.14	0.95
0189	0.4908	0.14	0.95
0190	0.4918	0.14	0.94
0191	0.4933	0.14	0.94
0192	0.4901	0.14	0.95
0193	0.4900	0.14	0.94
0194	0.4939	0.14	0.95
0195	0.4908	0.14	0.95
0196	0.4917	0.14	0.95
0197	0.4937	0.14	0.95
0198	0.4896	0.14	0.95
0199	0.4907	0.14	0.95
0200	0.4911	0.15	0.94
0201	0.4897	0.14	0.95
0202	0.4943	0.14	0.95
0203	0.4899	0.14	0.95
0204	0.4873	0.14	0.95
0205	0.4897	0.14	0.95
0206	0.4908	0.14	0.95
0207	0.4907	0.14	0.95
0208	0.4925	0.14	0.95
0209	0.4986	0.15	0.93
0210	0.4991	0.14	0.95
0211	0.4904	0.14	0.95
0212	0.4906	0.14	0.95
0213	0.4917	0.14	0.95
0214	0.4901	0.14	0.95
0215	0.4936	0.14	0.95
0216	0.4920	0.14	0.95
0217	0.4952	0.15	0.94
0218	0.4955	0.14	0.94
0219	0.4959	0.14	0.95
0220	0.4943	0.15	0.94
0221	0.4968	0.14	0.95
0222	0.4956	0.14	0.95
0223	0.4929	0.14	0.95
0224	0.4932	0.14	0.94
0225	0.4938	0.14	0.94
0226	0.4953	0.14	0.95
0227	0.4930	0.14	0.95
0228	0.4947	0.14	0.95
0229	0.4927	0.14	0.95
0230	0.4907	0.14	0.95
0231	0.4925	0.14	0.95
0232	0.4907	0.14	0.95
0233	0.4932	0.14	0.95
0234	0.4974	0.15	0.94
0235	0.4948	0.14	0.95
0236	0.4962	0.14	0.94
0237	0.4928	0.14	0.95
0238	0.4942	0.15	0.94
0239	0.4924	0.14	0.94
0240	0.4928	0.14	0.95
0241	0.4904	0.14	0.95
0242	0.4920	0.14	0.95
0243	0.5009	0.14	0.94
0244	0.4969	0.14	0.95
0245	0.4950	0.14	0.95
0246	0.4922	0.14	0.95
0247	0.4962	0.14	0.95
0248	0.4973	0.14	0.95
0249	0.4959	0.14	0.95
0250	0.4994	0.14	0.94
0251	0.4969	0.14	0.94
0252	0.4981	0.14	0.94
0253	0.4972	0.15	0.94
0254	0.4954	0.14	0.95
0255	0.4949	0.14	0.95
0256	0.5008	0.14	0.94
0257	0.4936	0.14	0.95
0258	0.4951	0.14	0.95
0259	0.4937	0.14	0.95
0260	0.4969	0.14	0.95
0261	0.4933	0.14	0.95
0262	0.4908	0.14	0.95
0263	0.4905	0.14	0.95
0264	0.4972	0.14	0.95
0265	0.4907	0.14	0.95
0266	0.4954	0.14	0.95
