EPOCH	LOSS	EER	AUC	S_FAC	D_FAC
0001	0.8798	0.46	0.57
0002	0.8255	0.40	0.64
0003	0.7683	0.39	0.66
0004	0.7148	0.36	0.70
0005	0.6687	0.34	0.72
0006	0.6442	0.31	0.75
0007	0.6287	0.32	0.74
0008	0.6182	0.31	0.75
0009	0.6180	0.31	0.76
0010	0.5978	0.31	0.75
0011	0.5978	0.29	0.77
0012	0.5964	0.30	0.74
0013	0.5936	0.29	0.76
0014	0.5907	0.29	0.77
0015	0.5879	0.28	0.78
0016	0.5832	0.31	0.72
0017	0.5798	0.28	0.78
0018	0.5826	0.31	0.73
0019	0.5828	0.32	0.71
0020	0.5859	0.31	0.73
0021	0.5821	0.30	0.72
0022	0.5871	0.30	0.71
0023	0.5884	0.30	0.71
0024	0.5978	0.29	0.74
0025	0.6022	0.30	0.72
0026	0.5960	0.31	0.71
0027	0.5845	0.30	0.72
0028	0.5990	0.26	0.74
0029	0.6035	0.26	0.73
0030	0.6272	0.38	0.51
0031	0.6613	0.33	0.66
0032	0.6130	0.32	0.68
0033	0.5934	0.31	0.67
0034	0.6047	0.33	0.65
0035	0.6161	0.33	0.59
0036	0.5991	0.31	0.67
0037	0.6071	0.29	0.68
0038	0.6005	0.30	0.69
0039	0.6233	0.31	0.69
0040	0.6193	0.26	0.73
0041	0.6110	0.24	0.76
0042	0.6157	0.34	0.58
0043	0.6042	0.31	0.66
0044	0.6087	0.28	0.68
0045	0.6387	0.34	0.63
0046	0.6247	0.31	0.68
0047	0.6276	0.25	0.75
0048	0.6141	0.32	0.63
0049	0.6085	0.38	0.46
0050	0.6795	0.36	0.46
0051	0.6650	0.34	0.51
0052	0.6167	0.24	0.71
0053	0.6098	0.32	0.58
0054	0.6204	0.27	0.71
0055	0.5949	0.24	0.74
0056	0.6358	0.27	0.68
0057	0.7370	0.27	0.60
0058	0.7008	0.28	0.59
0059	0.6289	0.29	0.58
0060	0.6127	0.33	0.52
0061	0.6122	0.33	0.56
0062	0.6680	0.30	0.63
0063	0.6787	0.34	0.47
0064	0.6479	0.32	0.56
0065	0.6000	0.29	0.64
0066	0.6001	0.25	0.67
0067	0.6259	0.28	0.69
0068	0.6084	0.29	0.64
0069	0.6016	0.31	0.61
0070	0.6150	0.34	0.56
0071	0.5921	0.27	0.70
0072	0.6080	0.30	0.60
0073	0.5984	0.25	0.69
0074	0.5866	0.28	0.67
0075	0.5961	0.29	0.68
0076	0.6330	0.23	0.73
0077	0.6292	0.32	0.53
0078	0.5989	0.33	0.63
0079	0.5849	0.36	0.51
0080	0.6347	0.32	0.67
0081	0.6046	0.31	0.61
0082	0.6478	0.33	0.65
0083	0.6381	0.29	0.64
0084	0.5665	0.29	0.67
0085	0.5719	0.26	0.70
0086	0.5671	0.24	0.72
0087	0.6069	0.27	0.67
0088	0.5745	0.23	0.70
0089	0.6103	0.28	0.66
0090	0.7029	0.31	0.68
0091	0.6481	0.28	0.73
0092	0.6553	0.31	0.72
0093	0.6005	0.28	0.75
0094	0.5616	0.25	0.75
0095	0.5844	0.28	0.65
0096	0.6028	0.30	0.66
0097	0.5839	0.34	0.60
0098	0.5706	0.28	0.64
0099	0.5917	0.32	0.62
0100	0.5885	0.25	0.72
0101	0.5971	0.29	0.69
0102	0.5498	0.29	0.66
0103	0.5767	0.30	0.66
0104	0.5473	0.27	0.71
0105	0.5529	0.30	0.69
0106	0.5378	0.25	0.74
0107	0.5417	0.26	0.76
0108	0.5345	0.22	0.79
0109	0.5529	0.25	0.79
0110	0.5494	0.24	0.79
0111	0.5340	0.22	0.80
0112	0.5697	0.30	0.73
0113	0.5497	0.29	0.75
0114	0.5295	0.25	0.77
0115	0.5800	0.36	0.69
0116	0.5627	0.33	0.73
0117	0.5331	0.23	0.81
0118	0.5291	0.31	0.69
0119	0.5285	0.23	0.76
0120	0.5278	0.27	0.70
0121	0.5358	0.23	0.78
0122	0.5329	0.22	0.81
0123	0.5276	0.37	0.68
0124	0.5596	0.29	0.77
0125	0.5571	0.29	0.78
0126	0.5206	0.23	0.83
0127	0.5106	0.24	0.80
0128	0.5216	0.22	0.81
0129	0.5113	0.24	0.80
0130	0.5152	0.24	0.82
0131	0.5423	0.27	0.79
0132	0.5223	0.22	0.83
0133	0.5164	0.24	0.82
0134	0.5142	0.24	0.82
0135	0.5137	0.22	0.84
